0,Title,Release Date,Duration,Gross
2665,The Human Centipede III (Final Sequence),2015,102,
2666,The Ridiculous 6,2015,119,
2667,Maze Runner: The Scorch Trials,2015,131,$81.70M
2668,No Escape,2015,103,$27.29M
2669,Steve Jobs,2015,122,$17.77M
2670,Aloha,2015,105,$20.99M
2671,Bad Sister,2015,87,
2672,Crimson Peak,2015,119,$31.09M
2673,The Invitation,2015,100,$0.23M
2674,Baahubali: The Beginning,2015,159,$6.74M
2675,Landmine Goes Click,2015,105,
2676,Daddy's Home,2015,96,$150.36M
2677,Hotel Transylvania 2,2015,89,$169.70M
2678,Return to Sender,2015,92,
2679,Chappie,2015,120,$31.57M
2680,Goosebumps,2015,103,$80.08M
2681,Jupiter Ascending,2015,127,$47.39M
2682,Ted 2,2015,115,$81.48M
2683,The DUFF,2015,101,$34.02M
2684,Demolition,2015,101,$1.98M
2685,Entourage,2015,104,$32.36M
2686,Colonia,2015,110,
2687,Black Mass,2015,123,$62.58M
2688,Eddie the Eagle,2015,106,$15.79M
2689,Hitman: Agent 47,2015,96,$22.47M
2690,Knight of Cups,2015,118,$0.56M
2691,Hell House LLC,2015,93,
2692,The Longest Ride,2015,123,$37.45M
2693,The Dressmaker,2015,119,$2.02M
2694,Macbeth,2015,113,$1.11M
2695,The Last Witch Hunter,2015,106,$27.37M
2696,Wild Card,2015,92,$0.00M
2697,In the Heart of the Sea,2015,122,$25.02M
2698,Dope,2015,103,$17.51M
2699,Youth,2015,124,$2.70M
2700,The Wave,2015,105,$0.18M
2701,Attack on Titan Part 1,2015,98,$0.45M
2702,The Final Girls,2015,91,
2703,Hardcore Henry,2015,96,$9.25M
2704,The Wedding Ringer,2015,101,$64.46M
2705,Masterminds,2016,95,$17.37M
2706,Final Girl,2015,84,
2707,Dark Places,2015,113,
2708,Circle,2015,87,
2709,Woman in Gold,2015,109,$33.31M
2710,Far from the Madding Crowd,2015,119,$12.23M
2711,Insidious: Chapter 3,2015,97,$52.22M
2712,The Walk,2015,123,$10.14M
2713,Poltergeist,2015,93,$47.43M
2714,Me and Earl and the Dying Girl,2015,105,$6.74M
2715,The Diary of a Teenage Girl,2015,102,$1.48M
2716,Barely Lethal,2015,96,
2717,The Lure,2015,92,$0.10M
2718,Get Hard,2015,100,$90.41M
2719,Blackhat,2015,133,$7.10M
2720,Beasts of No Nation,2015,137,$0.08M
2721,Paper Towns,2015,109,$32.00M
2722,Hidden,2015,84,
2723,Masaan,2015,109,
2724,Secret in Their Eyes,2015,111,$20.18M
2725,Child 44,2015,137,$1.21M
2726,Self/less,2015,117,$12.28M
2727,Eye in the Sky,2015,102,$18.70M
2728,The Survivalist,2015,104,
2729,The Second Best Exotic Marigold Hotel,2015,122,$33.08M
2730,Rendez-Vous,2015,100,
2731,The Stanford Prison Experiment,2015,122,$0.64M
2732,Look Who's Back,2015,116,
2733,Fathers & Daughters,2015,116,
2734,High-Rise,2015,119,$0.34M
2735,McFarland  USA,2015,129,$44.47M
2736,Alvin and the Chipmunks: The Road Chip,2015,92,$85.89M
2737,Sleeping with Other People,2015,101,$0.81M
2738,The Man Who Knew Infinity,2015,108,$3.87M
2739,Careful What You Wish For,2015,91,
2740,Baskin,2015,97,
2741,The SpongeBob Movie: Sponge Out of Water,2015,92,$162.99M
2742,Intruders,2015,90,
2743,The Lady in the Van,2015,104,$10.02M
2744,The Sand,2015,84,
2745,A Walk in the Woods,2015,104,$29.47M
2746,The Little Prince,2015,108,$1.34M
2747,Air,2015,95,
2748,Sinister 2,2015,97,$27.74M
2749,Project Almanac,2015,106,$22.35M
2750,The Blackcoat's Daughter,2015,93,$0.02M
2751,Irrational Man,2015,95,$4.03M
2752,Absolutely Anything,2015,85,
2753,Mortdecai,2015,107,$7.61M
2754,Trumbo,2015,124,$7.86M
2755,Man Up,2015,88,
2756,Sisters,2015,118,$87.04M
2757,Curve,2015,85,
2758,Regression,2015,106,$0.05M
2759,One Wild Moment,2015,105,
2760,April 9th,2015,93,
2761,Tangerine,2015,88,$0.70M
2762,Mr. Holmes,2015,104,$17.74M
2763,Drishyam,2015,163,$0.74M
2764,American Ultra,2015,96,$14.43M
2765,War Room,2015,120,$67.79M
2766,Concussion,2015,123,$34.54M
2767,Bajirao Mastani,2015,158,$6.56M
2768,True Story,2015,99,$4.72M
2769,Victoria,2015,138,
2770,Howl,2015,92,
2771,A Royal Night Out,2015,97,$0.20M
2772,I Spit on Your Grave: Vengeance Is Mine,2015,92,
2773,The Gunman,2015,115,$10.64M
2774,Heist,2015,93,
2775,Forsaken,2015,90,
2776,The Escort,2015,88,
2777,Homesick,2015,106,
2778,Bound,2015,91,
2779,A Bigger Splash,2015,125,$1.98M
2780,Martyrs,2015,86,
2781,Bajrangi Bhaijaan,2015,163,$8.18M
2782,Mr. Right,2015,95,$0.03M
2783,Home Sweet Hell,2015,98,
2784,Experimenter,2015,98,$0.16M
2785,Equals,2015,101,$0.03M
2786,Bloodsucking Bastards,2015,86,
2787,Ip Man 3,2015,105,$2.68M
2788,Anomalisa,2015,90,$3.76M
2789,The Peanuts Movie,2015,88,$130.18M
2790,Maggie,2015,95,$0.19M
2791,Krampus,2015,98,$42.59M
2792,Land of Mine,2015,100,$0.44M
2793,We Are Your Friends,2015,96,$3.59M
2794,My King,2015,124,$0.05M
2795,SuperBob,2015,82,
2796,I Am Dragon,2015,110,
2797,The Sea of Trees,2015,110,$0.02M
2798,Hot Tub Time Machine 2,2015,93,$12.28M
2799,Run All Night,2015,114,$26.46M
2800,Victor Frankenstein,2015,110,$5.78M
2801,The Magnificent Seven,2016,132,$93.43M
2802,Rogue One: A Star Wars Story,2016,133,$532.18M
2803,Your Name.,2016,106,$5.02M
2804,The Whole Truth,2016,93,
2805,Moana,2016,107,$248.76M
2806,La La Land,2016,128,$151.10M
2807,Arrival,2016,116,$100.55M
2808,Hacksaw Ridge,2016,139,$67.21M
2809,Deadpool,2016,108,$363.07M
2810,Jason Bourne,2016,123,$162.43M
2811,Zootopia,2016,108,$341.27M
2812,Lights Out,2016,81,$67.27M
2813,The Handmaiden,2016,145,$2.01M
2814,Patriots Day,2016,133,$31.89M
2815,Risen,2016,107,$36.87M
2816,Terrifier,2016,85,
2817,Suicide Squad,2016,123,$325.10M
2818,The Nice Guys,2016,116,$36.26M
2819,The Belko Experiment,2016,89,$10.16M
2820,Me Before You,2016,106,$56.25M
2821,Hidden Figures,2016,127,$169.61M
2822,Split,2016,117,$138.29M
2823,Sing,2016,108,$270.40M
2824,Train to Busan,2016,118,$2.13M
2825,Gods of Egypt,2016,127,$31.15M
2826,Nocturnal Animals,2016,116,$10.66M
2827,Manchester by the Sea,2016,137,$47.70M
2828,Warcraft,2016,123,$47.37M
2829,Passengers,2016,116,$100.01M
2830,Fantastic Beasts and Where to Find Them,2016,132,$234.04M
2831,Ben-Hur,2016,123,$26.41M
2832,X-Men: Apocalypse,2016,144,$155.44M
2833,The Founder,2016,115,$12.79M
2834,Moonlight,2016,111,$27.85M
2835,Batman v Superman: Dawn of Justice,2016,151,$330.36M
2836,Captain America: Civil War,2016,147,$408.08M
2837,Trolls,2016,92,$153.71M
2838,13 Hours,2016,144,$52.85M
2839,Hell or High Water,2016,102,$26.86M
2840,The Autopsy of Jane Doe,2016,86,$0.01M
2841,Brimstone,2016,148,
2842,10 Cloverfield Lane,2016,103,$72.08M
2843,Allied,2016,124,$40.10M
2844,Captain Fantastic,2016,118,$5.88M
2845,Doctor Strange,2016,115,$232.64M
2846,Don't Breathe,2016,88,$89.22M
2847,Star Trek Beyond,2016,122,$158.85M
2848,Independence Day: Resurgence,2016,120,$103.14M
2849,The Neon Demon,2016,117,$1.33M
2850,Miss Peregrine's Home for Peculiar Children,2016,127,$87.24M
2851,The Great Wall,2016,103,$45.54M
2852,The Accountant,2016,128,$86.26M
2853,War Dogs,2016,114,$43.03M
2854,Below Her Mouth,2016,94,
2855,Silence,2016,161,$7.10M
2856,The Bad Batch,2016,118,$0.18M
2857,The Conjuring 2,2016,134,$102.47M
2858,The Legend of Tarzan,2016,110,$126.64M
2859,Inferno,2016,121,$34.34M
2860,The Invisible Guest,2016,106,
2861,The Jungle Book,2016,106,$364.00M
2862,Swiss Army Man,2016,97,$4.21M
2863,Sausage Party,2016,89,$97.69M
2864,The Edge of Seventeen,2016,104,$14.43M
2865,The Secret Life of Pets,2016,87,$368.38M
2866,The 5th Wave,2016,112,$34.92M
2867,Lion,2016,118,$51.74M
2868,The Girl on the Train,2016,112,$75.40M
2869,A Cure for Wellness,2016,146,$8.11M
2870,Deepwater Horizon,2016,107,$61.43M
2871,Finding Dory,2016,97,$486.30M
2872,Central Intelligence,2016,107,$127.44M
2873,Love Machine,2016,79,
2874,The Wailing,2016,156,
2875,Assassin's Creed,2016,115,$54.65M
2876,A Silent Voice: The Movie,2016,130,
2877,Raw,2016,99,$0.51M
2878,Ghostbusters: Answer the Call,2016,117,$128.34M
2879,Underworld: Blood Wars,2016,91,$30.35M
2880,Why Him?,2016,111,$60.32M
2881,Sully,2016,96,$125.07M
2882,Live by Night,2016,129,$10.38M
2883,Hunt for the Wilderpeople,2016,101,$5.20M
2884,Allegiant,2016,120,$66.18M
2885,Alice Through the Looking Glass,2016,113,$77.04M
2886,Billy Lynn's Long Halftime Walk,2016,113,$1.74M
2887,Nerve,2016,96,$38.58M
2888,Dirty Grandpa,2016,102,$35.59M
2889,Kung Fu Panda 3,2016,95,$143.53M
2890,Fences,2016,139,$57.68M
2891,Pride and Prejudice and Zombies,2016,108,$10.91M
2892,London Has Fallen,2016,99,$62.68M
2893,The Lost City of Z,2016,141,$8.58M
2894,Now You See Me 2,2016,129,$65.08M
2895,The Brothers Grimsby,2016,83,$6.86M
2896,Jack Reacher: Never Go Back,2016,118,$58.70M
2897,The Shallows,2016,86,$55.12M
2898,Hail  Caesar!,2016,106,$30.50M
2899,Better Watch Out,2016,89,$0.02M
2900,The Do-Over,2016,108,
2901,The Choice,2016,111,$18.71M
2902,The Huntsman: Winter's War,2016,114,$48.39M
2903,Hush,2016,82,
2904,The Boy,2016,97,$35.82M
2905,Teenage Mutant Ninja Turtles: Out of the Shadows,2016,112,$82.05M
2906,The Boss,2016,99,$63.29M
2907,Bad Moms,2016,100,$113.26M
2908,Resident Evil: The Final Chapter,2016,107,$26.83M
2909,Lady Macbeth,2016,89,$1.13M
2910,American Honey,2016,163,$0.66M
2911,The Love Witch,2016,120,$0.23M
2912,Mike and Dave Need Wedding Dates,2016,98,$46.01M
2913,The BFG,2016,117,$55.48M
2914,Fallen,2016,91,
2915,The Forest,2016,93,$26.58M
2916,Angry Birds,2016,97,$107.51M
2917,Dangal,2016,161,$12.39M
2918,Sing Street,2016,106,$3.24M
2919,Snowden,2016,134,$21.59M
2920,Popstar: Never Stop Never Stopping,2016,87,$9.39M
2921,The Thinning,2016,81,
2922,The Purge: Election Year,2016,108,$79.21M
2923,Morgan,2016,92,$3.91M
2924,Race,2016,134,$19.10M
2925,Paterson,2016,118,$2.14M
2926,Zoolander 2,2016,101,$28.85M
2927,Miracles from Heaven,2016,109,$61.71M
2928,Bastille Day,2016,92,$0.04M
2929,Keeping Up with the Joneses,2016,105,$14.90M
2930,Batman v Superman: Dawn of Justice (Ultimate Edition),2016,182,
2931,The Light Between Oceans,2016,133,$12.55M
2932,Cell,2016,98,
2933,Mechanic: Resurrection,2016,98,$21.22M
2934,The Eyes of My Mother,2016,76,$0.03M
2935,Spectral,2016,107,
2936,Ice Age: Collision Course,2016,94,$64.06M
2937,Storks,2016,87,$72.68M
2938,Miss Sloane,2016,132,$3.50M
2939,White Girl,2016,88,$0.20M
2940,Gold,2016,120,$7.23M
2941,Kubo and the Two Strings,2016,101,$48.02M
2942,How to Be Single,2016,110,$46.84M
2943,Ouija: Origin of Evil,2016,99,$35.14M
2944,Paris Can Wait,2016,92,$5.62M
2945,American Wrestler: The Wizard,2016,117,
2946,Anthropoid,2016,120,$2.96M
2947,Everybody Wants Some!!,2016,117,$3.37M
2948,The Fundamentals of Caring,2016,97,
2949,The Girl with All the Gifts,2016,111,
2950,Elle,2016,130,
2951,Pete's Dragon,2016,102,$76.23M
2952,Exposed,2016,102,
2953,Criminal,2016,113,$14.27M
2954,The Infiltrator,2016,127,$15.43M
2955,The Void,2016,90,$0.15M
2956,Collateral Beauty,2016,97,$31.02M
2957,Neighbors 2: Sorority Rising,2016,92,$55.46M
2958,Mother's Day,2016,118,$32.46M
2959,Keanu,2016,100,$20.57M
2960,Before I Wake,2016,97,
2961,Jackie,2016,100,$13.96M
2962,The Finest Hours,2016,117,$27.57M
2963,Enter the Warriors Gate,2016,108,
2964,Mr. Church,2016,104,$0.69M
2965,Triple 9,2016,115,$12.63M
2966,The Promise,2016,133,
2967,Crouching Tiger  Hidden Dragon: Sword of Destiny,2016,96,
2968,Antiporno,2016,76,
2969,Colossal,2016,109,$3.02M
2970,A Monster Calls,2016,108,$3.74M
2971,Shin Godzilla,2016,120,$1.92M
2972,Certain Women,2016,107,$1.03M
2973,31,2016,102,$0.78M
2974,Leap!,2016,89,$24.70M
2975,Office Christmas Party,2016,105,$54.77M
2976,Christine,2016,119,$0.30M
2977,Love Everlasting,2016,93,
2978,Misconduct,2016,106,
2979,Greater,2016,130,$1.99M
2980,A Dark Song,2016,100,
2981,My Big Fat Greek Wedding 2,2016,94,$59.69M
2982,A Street Cat Named Bob,2016,103,$0.04M
2983,20th Century Women,2016,119,$5.66M
2984,Café Society,2016,96,$11.10M
2985,Free State of Jones,2016,139,$20.76M
2986,Midnight Special,2016,112,$3.71M
2987,Mine,2016,106,
2988,Perfect Strangers,2016,96,
2989,The Monster,2016,91,
2990,Maudie,2016,115,$6.17M
2991,Genius,2016,104,$1.36M
2992,Blair Witch,2016,89,$20.78M
2993,I'm Not Ashamed,2016,112,$2.08M
2994,Rupture,2016,102,
2995,The Exception,2016,107,$0.61M
2996,Free Fire,2016,91,$1.80M
2997,The Untamed,2016,98,$0.03M
2998,Batman: The Killing Joke,2016,76,$3.78M
2999,Money Monster,2016,98,$41.01M
3000,Brain on Fire,2016,88,
3001,John Wick: Chapter 2,2017,122,$92.03M
3002,Blade Runner 2049,2017,164,$92.05M
3003,Jumanji: Welcome to the Jungle,2017,119,$404.52M
3004,It,2017,135,$327.48M
3005,Get Out,2017,104,$176.04M
3006,The Greatest Showman,2017,105,$174.34M
3007,Call Me by Your Name,2017,132,$18.10M
3008,Murder on the Orient Express,2017,114,$102.83M
3009,Baywatch,2017,116,$58.06M
3010,Star Wars: Episode VIII - The Last Jedi,2017,152,$620.18M
3011,Kingsman: The Golden Circle,2017,141,$100.23M
3012,Gifted,2017,101,$24.80M
3013,Logan,2017,137,$226.28M
3014,Wind River,2017,107,$33.80M
3015,Valerian and the City of a Thousand Planets,2017,136,$41.19M
3016,Guardians of the Galaxy Vol. 2,2017,136,$389.81M
3017,Beauty and the Beast,2017,129,$504.01M
3018,Baby Driver,2017,113,$107.83M
3019,Three Billboards Outside Ebbing  Missouri,2017,115,$54.51M
3020,Dunkirk,2017,106,$188.37M
3021,Lady Bird,2017,94,$48.96M
3022,War for the Planet of the Apes,2017,140,$146.88M
3023,Gerald's Game,2017,103,
3024,Life,2017,104,$30.23M
3025,Mother!,2017,121,$17.80M
3026,Spider-Man: Homecoming,2017,133,$334.20M
3027,The Circle,2017,110,$20.50M
3028,Coco,2017,105,$209.73M
3029,Pirates of the Caribbean: Dead Men Tell No Tales,2017,129,$172.56M
3030,Wonder Woman,2017,141,$412.56M
3031,The Killing of a Sacred Deer,2017,121,$2.29M
3032,Thor: Ragnarok,2017,130,$315.06M
3033,Alien: Covenant,2017,122,$74.26M
3034,Wonder,2017,113,$132.42M
3035,Power Rangers,2017,124,$85.36M
3036,The Shape of Water,2017,123,$63.86M
3037,The Mummy,2017,110,$80.10M
3038,The Glass Castle,2017,127,$17.27M
3039,King Arthur: Legend of the Sword,2017,126,$39.18M
3040,Transformers: The Last Knight,2017,154,$130.17M
3041,Justice League,2017,120,$229.02M
3042,Kong: Skull Island,2017,118,$168.05M
3043,The Babysitter,2017,85,
3044,Paddington 2,2017,103,$40.44M
3045,Okja,2017,120,
3046,The Square,2017,151,$1.50M
3047,Disobedience,2017,114,$3.48M
3048,I  Tonya,2017,119,$30.01M
3049,Atomic Blonde,2017,115,$51.69M
3050,Fifty Shades Darker,2017,118,$114.38M
3051,Darkest Hour,2017,125,$56.47M
3052,American Made,2017,115,$51.34M
3053,Downsizing,2017,135,$24.45M
3054,Molly's Game,2017,140,$28.78M
3055,The Fate of the Furious,2017,136,$226.01M
3056,The Ritual,2017,94,
3057,Phantom Thread,2017,130,$21.02M
3058,Unlocked,2017,98,
3059,The Florida Project,2017,111,$5.90M
3060,Logan Lucky,2017,118,$27.78M
3061,The Hitman's Bodyguard,2017,118,$75.47M
3062,Geostorm,2017,109,$33.70M
3063,Pitch Perfect 3,2017,93,$104.90M
3064,Forgotten,2017,108,
3065,What Happened to Monday,2017,123,
3066,Good Time,2017,102,$2.03M
3067,The Lego Batman Movie,2017,104,$175.75M
3068,Annabelle: Creation,2017,109,$102.09M
3069,Ghost in the Shell,2017,107,$40.56M
3070,Cars 3,2017,102,$152.90M
3071,Ferdinand,2017,108,$84.41M
3072,The Post,2017,116,$81.90M
3073,Marrowbone,2017,110,$0.00M
3074,Papillon,2017,133,$2.34M
3075,The Disaster Artist,2017,104,$21.12M
3076,Stronger,2017,119,$4.21M
3077,Jigsaw,2017,92,$38.05M
3078,1922,2017,102,
3079,The Discovery,2017,102,
3080,The Shack,2017,132,$57.39M
3081,Hostiles,2017,134,$29.82M
3082,Mayhem,2017,86,
3083,The Dark Tower,2017,95,$50.70M
3084,Despicable Me 3,2017,89,$264.62M
3085,You Were Never Really Here,2017,89,$2.52M
3086,Only the Brave,2017,134,$18.34M
3087,The Upside,2017,126,$108.25M
3088,Ingrid Goes West,2017,98,$3.02M
3089,It Comes at Night,2017,91,$13.99M
3090,Trauma,2017,106,
3091,Picture of Beauty,2017,70,
3092,A Ghost Story,2017,92,$1.60M
3093,Death Note,2017,101,
3094,T2 Trainspotting,2017,117,$2.40M
3095,Bad Genius,2017,130,
3096,Bright,2017,117,
3097,47 Meters Down,2017,89,$44.31M
3098,The Meyerowitz Stories,2017,112,
3099,The Foreigner,2017,113,$34.39M
3100,The Death of Stalin,2017,107,$8.04M
3101,The Boss Baby,2017,97,$175.00M
3102,The Little Hours,2017,90,$1.65M
3103,Shot Caller,2017,121,
3104,Jungle,2017,115,
3105,God's Own Country,2017,104,$0.34M
3106,Crooked House,2017,115,
3107,The Endless,2017,111,$0.27M
3108,American Assassin,2017,111,$36.25M
3109,The Snowman,2017,119,$6.67M
3110,All the Money in the World,2017,132,$25.11M
3111,Hot Summer Nights,2017,107,
3112,xXx: Return of Xander Cage,2017,107,$44.90M
3113,Home Again,2017,97,$27.02M
3114,The Layover,2017,88,
3115,Brawl in Cell Block 99,2017,132,
3116,I Don't Feel at Home in This World Anymore,2017,93,
3117,The Emoji Movie,2017,86,$86.09M
3118,Revenge,2017,108,$0.10M
3119,Happy Death Day,2017,96,$55.68M
3120,Sand Castle,2017,113,
3121,Resident Evil: Vendetta,2017,97,
3122,Mom and Dad,2017,86,
3123,Rough Night,2017,101,$22.11M
3124,A Dog's Purpose,2017,100,$64.51M
3125,Verónica,2017,105,
3126,Mudbound,2017,134,
3127,Going in Style,2017,96,$45.02M
3128,The Big Sick,2017,120,$42.87M
3129,The Beguiled,2017,93,$10.58M
3130,Daddy's Home 2,2017,100,$104.03M
3131,Cargo,2017,105,
3132,CHIPS,2017,100,$18.60M
3133,To the Bone,2017,107,
3134,Girls Trip,2017,122,$115.17M
3135,The Man from Earth: Holocene,2017,98,$0.01M
3136,First Reformed,2017,113,$3.45M
3137,Space Babes from Outer Space,2017,81,
3138,Before I Fall,2017,98,$12.24M
3139,Leatherface,2017,90,
3140,Cold Skin,2017,108,
3141,Baahubali 2: The Conclusion,2017,167,$20.19M
3142,The Mountain Between Us,2017,112,$30.35M
3143,War Machine,2017,122,
3144,Breathe,2017,118,$0.49M
3145,Fist Fight,2017,91,$32.19M
3146,Flatliners,2017,109,$16.87M
3147,The Case for Christ,2017,112,$14.68M
3148,Captain Underpants: The First Epic Movie,2017,89,$73.92M
3149,The Space Between Us,2017,120,$7.89M
3150,Tulip Fever,2017,105,$2.43M
3151,Time Trap,2017,87,
3152,Smurfs: The Lost Village,2017,90,$45.02M
3153,The Lego Ninjago Movie,2017,101,$59.28M
3154,Loving Vincent,2017,94,$6.74M
3155,The Guardians,2017,89,
3156,Roman J. Israel  Esq.,2017,122,$11.96M
3157,Ava,2017,105,
3158,All Eyez on Me,2017,139,$44.92M
3159,Newness,2017,117,
3160,The Wall,2017,88,$1.80M
3161,Two Irenes,2017,89,
3162,Beach Rats,2017,98,$0.47M
3163,The Book of Henry,2017,105,$4.22M
3164,Columbus,2017,100,$1.02M
3165,Double Lover,2017,107,$0.17M
3166,A Bad Moms Christmas,2017,104,$72.11M
3167,Flower,2017,90,$0.33M
3168,Ghost Stories,2017,98,$0.14M
3169,Security,2017,88,
3170,Song to Song,2017,129,$0.44M
3171,Darkland,2017,112,
3172,The Only Living Boy in New York,2017,89,$0.62M
3173,Rings,2017,102,$27.79M
3174,Detroit,2017,143,$16.79M
3175,Everything  Everything,2017,96,$34.00M
3176,Suburbicon,2017,105,$5.78M
3177,The 12th Man,2017,135,
3178,Killing Gunther,2017,92,
3179,Naked,2017,96,
3180,Thelma,2017,116,$0.15M
3181,XX,2017,80,$0.03M
3182,Battle of the Sexes,2017,121,$12.64M
3183,Sandy Wexler,2017,130,
3184,My Cousin Rachel,2017,106,$2.68M
3185,Thoroughbreds,2017,92,$2.83M
3186,Terrified,2017,87,
3187,You Get Me,2017,89,
3188,Escape Room,2017,81,
3189,Ittefaq,2017,105,$0.30M
3190,The Captain,2017,118,$0.11M
3191,Professor Marston & the Wonder Women,2017,108,$1.59M
3192,The Current War,2017,102,
3193,A Taxi Driver,2017,137,$1.53M
3194,My Little Pony: The Movie,2017,99,$21.89M
3195,Berlin Syndrome,2017,116,$0.03M
3196,My Days of Mercy,2017,108,
3197,Jeepers Creepers III,2017,100,$2.24M
3198,The Last Movie Star,2017,94,$0.01M
3199,Cult of Chucky,2017,91,
3200,12 Feet Deep,2017,85,
3201,Hereditary,2018,127,$44.07M
3202,Spider-Man: Into the Spider-Verse,2018,117,$190.24M
3203,Ready Player One,2018,140,$137.69M
3204,Green Book,2018,130,$85.08M
3205,The Meg,2018,113,$143.01M
3206,Creed II,2018,130,$115.72M
3207,Mission: Impossible - Fallout,2018,147,$220.16M
3208,Game Night,2018,100,$69.18M
3209,Avengers: Infinity War,2018,149,$678.82M
3210,Black Panther,2018,134,$700.06M
3211,Annihilation,2018,115,$32.73M
3212,Peter Rabbit,2018,95,$115.25M
3213,Bohemian Rhapsody,2018,134,$216.43M
3214,A Quiet Place,2018,90,$188.02M
3215,Deadpool 2,2018,119,$324.59M
3216,Red Sparrow,2018,140,$46.87M
3217,Solo: A Star Wars Story,2018,135,$213.77M
3218,Jurassic World: Fallen Kingdom,2018,128,$417.72M
3219,Crazy Rich Asians,2018,120,$174.53M
3220,Ocean's Eight,2018,110,$140.22M
3221,Mamma Mia! Here We Go Again,2018,114,$120.63M
3222,A Star Is Born,2018,136,$215.29M
3223,Tag,2018,100,$54.55M
3224,Dragged Across Concrete,2018,159,
3225,A Simple Favor,2018,117,$53.55M
3226,The Ballad of Buster Scruggs,2018,133,
3227,The Favourite,2018,119,$34.37M
3228,Searching,2018,102,$26.02M
3229,Mandy,2018,121,$1.21M
3230,Suspiria,2018,152,$2.47M
3231,Aquaman,2018,143,$335.06M
3232,Fantastic Beasts: The Crimes of Grindelwald,2018,134,$159.56M
3233,Venom,2018,112,$213.52M
3234,Where Hands Touch,2018,122,$0.07M
3235,Bird Box,2018,124,
3236,Fifty Shades Freed,2018,105,$100.41M
3237,Mid90s,2018,85,$7.36M
3238,The Predator,2018,107,$51.02M
3239,Incredibles 2,2018,118,$608.58M
3240,Beautiful Boy,2018,120,$7.65M
3241,Ant-Man and the Wasp,2018,118,$216.65M
3242,Burning,2018,148,$0.72M
3243,The House That Jack Built,2018,152,$0.09M
3244,Book Club,2018,104,$68.57M
3245,Prospect,2018,100,
3246,Sicario: Day of the Soldado,2018,122,$50.07M
3247,Bumblebee,2018,114,$127.20M
3248,Upgrade,2018,100,$11.98M
3249,The Equalizer 2,2018,121,$102.08M
3250,Den of Thieves,2018,140,$44.95M
3251,Capernaum,2018,126,$1.66M
3252,Peppermint,2018,101,$35.42M
3253,The Nun,2018,96,$117.45M
3254,Mary Queen of Scots,2018,124,$16.47M
3255,White Boy Rick,2018,111,$24.01M
3256,Isle of Dogs,2018,101,$32.02M
3257,Instant Family,2018,118,$67.36M
3258,Hunter Killer,2018,121,$15.77M
3259,Under the Silver Lake,2018,139,$0.05M
3260,Climax,2018,97,$0.80M
3261,Tomb Raider,2018,119,$58.25M
3262,Rampage,2018,107,$101.03M
3263,Outlaw King,2018,121,
3264,Robin Hood,2018,116,$30.82M
3265,Bad Times at the El Royale,2018,141,$17.84M
3266,BlacKkKlansman,2018,135,$49.28M
3267,Ralph Breaks the Internet,2018,112,$201.09M
3268,Death Wish,2018,107,$34.02M
3269,The Kissing Booth,2018,105,
3270,Vice,2018,132,$47.84M
3271,Operation Finale,2018,122,$17.61M
3272,Level 16,2018,102,
3273,Overlord,2018,110,$21.70M
3274,Dead Sexy,2018,83,
3275,The Darkest Minds,2018,104,$12.70M
3276,Sorry to Bother You,2018,112,$17.49M
3277,The Lie,2018,97,
3278,Mortal Engines,2018,128,$15.95M
3279,Incident in a Ghostland,2018,91,
3280,A Million Little Pieces,2018,113,
3281,Lords of Chaos,2018,118,$0.25M
3282,First Man,2018,141,$44.94M
3283,Mary Magdalene,2018,120,$0.12M
3284,Never Look Away,2018,189,$1.30M
3285,Maze Runner: The Death Cure,2018,143,$58.03M
3286,The Girl in the Spider's Web,2018,115,$14.84M
3287,Mary Poppins Returns,2018,130,$171.96M
3288,Hotel Transylvania 3: Summer Vacation,2018,97,$167.51M
3289,12 Strong,2018,130,$45.82M
3290,Mile 22,2018,94,$36.11M
3291,The Witch: Part 1 - The Subversion,2018,125,
3292,MILF,2018,101,
3293,The Cloverfield Paradox,2018,102,
3294,Widows,2018,129,$42.40M
3295,The Nightingale,2018,136,$0.39M
3296,Pacific Rim: Uprising,2018,111,$59.87M
3297,Roma,2018,135,
3298,High Life,2018,113,$1.23M
3299,To All the Boys I've Loved Before,2018,99,
3300,Siberia,2018,104,
3301,The Mule,2018,116,$103.80M
3302,Mirage,2018,128,
3303,The Hate U Give,2018,133,$29.72M
3304,Apostle,2018,130,
3305,The Perfection,2018,90,
3306,The VelociPastor,2018,75,
3307,Gonjiam: Haunted Asylum,2018,95,$0.12M
3308,Set It Up,2018,105,
3309,The Guernsey Literary and Potato Peel Pie Society,2018,124,
3310,The Vanishing,2018,107,
3311,Tumbbad,2018,104,
3312,Tell It to the Bees,2018,108,
3313,Mowgli: Legend of the Jungle,2018,104,
3314,Adrift,2018,96,$31.45M
3315,Extinction,2018,95,
3316,Eighth Grade,2018,93,$13.54M
3317,Halloween,2018,106,$159.34M
3318,The Package,2018,94,
3319,The Old Man & the Gun,2018,93,$11.28M
3320,Dumplin',2018,110,
3321,Forever My Girl,2018,108,$16.38M
3322,The Night Comes for Us,2018,121,
3323,Arctic,2018,98,$2.41M
3324,Love  Simon,2018,110,$40.83M
3325,Truth or Dare,2018,100,$41.41M
3326,K.G.F: Chapter 1,2018,156,
3327,Paul  Apostle of Christ,2018,108,$17.56M
3328,Mute,2018,126,
3329,Blockers,2018,102,$60.31M
