3515,7;11;16
3516,1;6;7
3517,11;14;16
3518,2;7;11
3519,4;5;7
3520,11;18
3521,7;11;14
3522,4;6;7
3523,3;2;5
3524,4;6;7
3525,6;7;14
3526,1;11
3527,1;2;18
3528,7;15;17
3529,11;14;18
3530,7;14;16
3531,4;7;12
3532,11;14;18
3533,1;5;6
3534,7;11;14
3535,7;14;18
3536,3;1;2002
3537,3;5;8
3538,2;4;7
3539,2;11;14
3540,1;4;7
3541,1;7;10
3542,5
3543,11;14;18
3544,7;18;20
3545,7;20
3546,5;11;16
3547,1;4;7
3548,5;6
3549,7;11;14
3550,2;5;7
3551,7;11;14
3552,3;1;2002
3553,4;7;15
3554,7;18
3555,11;14;18
3556,7;15
3557,5;15
3558,1;6;7
3559,5;6;7
3560,2;5;7
3561,1;2;6
3562,7;9;11
3563,1;5;6
3564,3;2;5
3565,1;2;5
3566,5
3567,11;14;18
3568,5;7;12
3569,2;8;9
3570,7;19
3571,5;7;8
3572,5;7;9
3573,1;6;7
3574,5;7
3575,11;14
3576,1;2;9
3577,1;2;5
3578,6;7;15
3579,7
3580,1;16;18
3581,1;11;16
3582,4;7;10
3583,7
3584,7;11;14
3585,1;6
3586,7;15
3587,7;10;18
3588,6;16;18
3589,6;7
3590,5;7
3591,1;5;6
3592,7
3593,7
3594,5;7
3595,4;7;15
3596,7;14;16
3597,6;14;18
3598,4;7
3599,1;6;18
3600,7
3601,1;2;9
3602,1;16;18
3603,6;7;14
3604,7;15
3605,7;11;16
3606,1;18
3607,1;5;6
3608,7;11;14
3609,1;2;5
3610,7
3611,4;7;10
3612,7;15
3613,7
3614,7;14
3615,1;2;9
3616,1;2;6
3617,5;7
3618,1;11;18
3619,6;7;18
3620,5;9;14
3621,7;17
3622,1;2;7
3623,7;11;18
3624,1;7;18
3625,1;18
3626,14;18
3627,2;7;8
3628,3;2;5
3629,7;18
3630,5;7;15
3631,1;18
3632,5;6;7
3633,1;5;7
3634,3;1;2002
3635,5;15
3636,11
3637,6;11;14
3638,1;7;10
3639,1;11;14
3640,1;18
3641,7
3642,1;2;5
3643,7;15
3644,7;10;18
3645,5;7
3646,7
3647,7;19
3648,3;2;5
3649,5;12
3650,1;11;16
3651,1;5;6
3652,2;5;8
3653,11;14;16
3654,5;11
3655,3;2;5
3656,1;2;7
3657,11;14;18
3658,7;8
3659,5;7;8
3660,2;5;8
3661,6;7;18
3662,11;18
3663,5;11;18
3664,7;15
3665,7;11;14
3666,7;10;18
3667,5;14
3668,2;7;16
3669,3;2;5
3670,4;7
3671,7;14;18
3672,6;7;14
3673,1;5;6
3674,7;11;14
3675,7;11;14
3676,2;5;12
3677,1;2;16
3678,7;14;15
3679,4;5;7
3680,7;11;14
3681,7
3682,5
3683,9;11;14
3684,7
3685,4;7;10
3686,1;2;5
3687,1;18
3688,1;5;7
3689,5;7
3690,1;6;16
3691,9;11;14
3692,5;7
3693,7;15
3694,7;15
3695,6;7;14
3696,11
3697,6;7;14
3698,1;2;7
3699,6;7;14
3700,5;6;7
3701,1;11;18
3702,11;14
3703,4;7;10
3704,7;15
3705,5;7
3706,7;10;15
3707,11;18
3708,5;15
3709,1;2;5
3710,1;7;11
3711,1;5
3712,5;9
3713,1;6;7
3714,1;2;6
3715,7
3716,3;2;5
3717,5;7;15
3718,5;7;15
3719,2;7;19
3720,1;6;14
3721,5;7;13
3722,1;2;7
3723,4;6;14
3724,4;7;12
3725,2;7;11
3726,1;2;5
3727,4;5;6
3728,4;6;7
3729,11;18
3730,3;1;2002
3731,14;16
3732,1;6;7
3733,7;9;11
3734,3
3735,7;11;14
3736,5;13;15
3737,4;7;12
3738,2;8;9
3739,5;6;7
3740,7;15;19
3741,7;11
3742,7
3743,9;11
3744,3;2;5
3745,5;6;11
3746,1;2;5
3747,3;2;5
3748,1;11;19
3749,7;14;18
3750,1;6;7
3751,5;7;15
3752,5;7;15
3753,5;7
3754,5;7;8
3755,4;7;10
3756,11;14;18
3757,7;15
3758,7;11;14
3759,5;15
3760,7
3761,2;5;7
3762,1;16;18
3763,7;15
3764,7
3765,7;15
3766,5;11;16
3767,4;7;10
3768,7;18
3769,11;14
3770,5;6;18
3771,6;7;18
3772,5;7;10
3773,4;7
3774,5;6
3775,7;12
3776,7;8;9
3777,7;19
3778,7;15
3779,6;7;14
3780,5;7
3781,2;5;7
3782,5;7
3783,11;14;16
3784,4;7;10
3785,5;15
3786,7;16;18
3787,7;9
3788,5;7;15
3789,7;11;14
3790,4;6;7
3791,6;18
3792,5;7;15
3793,1;5;15
3794,7;11;14
3795,1;16;18
3796,7;15
3797,7
3798,18
3799,7;11;18
3800,7
3801,1;6;7
3802,1;2;7
3803,1;2;18
3804,1;2;9
3805,11;18
3806,6;18
3807,7;11;14
3808,1;2;5
3809,5;7;16
3810,1;6;18
3811,1;2;5
3812,3;2;5
3813,5;7;15
3814,3;5;8
3815,7;11;14
3816,1;16
3817,1;7;10
3818,1;2;18
3819,7;14;18
3820,7;11;14
3821,1;2;9
3822,1;6;18
3823,7
3824,2;5;6
3825,6;7;18
3826,4;7;18
3827,2;5;9
3828,1;2;9
3829,7
3830,2;7;9
3831,5;7;15
3832,6;7;18
3833,14;15;16
3834,5;7;12
3835,6;7;13
3836,4;6;7
3837,1;2;9
3838,1;11;16
3839,1;5;18
3840,1;2;16
3841,1;2;9
3842,7
3843,5;7;15
3844,1;2;7
3845,6;11;14
3846,6;7
3847,1;16;18
3848,7;15;20
3849,7;14
3850,3;5;7
3851,6;11;14
3852,6;7;14
3853,7;19
3854,2;5;6
3855,1;6;7
3856,1;7;20
3857,1;2;6
3858,11;18
3859,1;16;18
3860,3;2;5
3861,2;7;16
3862,7;17
3863,3;1;2002
3864,11;14;18
3865,7;11;14
3866,1;5;11
3867,4;7
3868,1;2;5
3869,1;16;18
3870,1;7;18
3871,7;15
3872,7;11;14
3873,1;2;18
3874,7
3875,11;18
3876,1;5;6
3877,3;2;5
3878,7;13;15
3879,1;2;9
3880,7;15
3881,1;2;11
3882,1;2;6
3883,11
3884,1;5;6
3885,3;2;5
3886,7;18
3887,7;15
3888,2;7
3889,7
3890,6;7
3891,5;6
3892,1;7;18
3893,7;9;11
3894,7;9;11
3895,1;6;18
3896,4;5;7
3897,4;7;15
3898,7
3899,5;8;9
3900,6;7;18
3901,7;14;18
3902,5;15
3903,7;11;14
3904,4;7
3905,1;2;7
3906,7
3907,4;6;7
3908,7;15
3909,4;7;10
3910,1;6;18
3911,4;7;17
3912,3;2;5
3913,1;7;20
3914,3;1;2002
3915,7;11;16
3916,5;7
3917,7;11;14
3918,6;7;14
3919,3;9;11
3920,7;16
3921,2;16;18
3922,5;7
3923,5;8
3924,7;8
3925,1;7;18
3926,7;11;14
3927,6;7;18
3928,9;14;18
3929,7
3930,1;18;19
3931,7;15
3932,7;11;14
3933,1;6;11
3934,11
3935,5;15
3936,1;6;11
3937,4;7;10
3938,4;7;10
3939,7;13
3940,7;11;14
3941,4;7;17
3942,2;5
3943,7
3944,5;18
3945,14;18
3946,7
3947,7;11
3948,2;16;18
3949,7
3950,1;2;7
3951,5
3952,7;18
3953,7;11;14
3954,1;2;16
3955,5;7;17
3956,9;11;14
3957,11;18
3958,3;5;8
3959,1;2;9
3960,5;7
3961,7
3962,7
3963,1;6;7
3964,3;2;7
3965,3;1;9
3966,3;2;5
3967,7;9;16
3968,1;18
3969,3;2;5
3970,7;11;18
3971,3;2;5
3972,4;7;10
3973,4;7;15
3974,3;1;9
3975,3;2;5
3976,7;18
3977,1;2;18
3978,4;7;15
3979,5
3980,11;14;18
3981,7;13;15
3982,5;7
3983,7;13;15
3984,5;7
3985,1;2;5
3986,3;2;5
3987,7;18
3988,3;2;5
3989,9;11;18
3990,4;7
3991,1;6;7
3992,5;7
3993,1;2;15
3994,1;5;6
3995,1;18
3996,5;7;12
3997,6;7;14
3998,18
3999,1;7;18
4000,1;18
